feature,priv_mean_abs_shap,unpriv_mean_abs_shap,difference
credit_amount_2353,,0.00450160476495988,
credit_amount_2359,,0.0,
credit_amount_2360,,0.0,
credit_amount_2366,,0.0,
credit_amount_2375,,0.0,
credit_amount_2384,,0.0,
credit_amount_2389,,0.0,
credit_amount_2390,,0.0,
credit_amount_2394,,0.0,
credit_amount_2397,,0.0,
credit_amount_2404,,0.0,
credit_amount_2406,,0.0,
credit_amount_2415,,0.0,
credit_amount_2424,,0.0,
credit_amount_2427,,0.0,
credit_amount_2439,,0.0,
credit_amount_2442,,0.0,
credit_amount_2445,,0.00035520518188401565,
credit_amount_2462,,0.0,
credit_amount_2463,,0.0,
credit_amount_2473,,0.0045981838062411455,
credit_amount_2476,,0.0,
credit_amount_2483,,0.0,
credit_amount_250,,0.00034384576799828705,
credit_amount_2503,,0.005867921473539694,
credit_amount_2507,,0.0,
credit_amount_2511,,0.0,
credit_amount_2515,,0.0,
credit_amount_2520,,0.006055654014013545,
credit_amount_2522,,0.0,
credit_amount_2528,,0.0,
credit_amount_2538,,0.0,
credit_amount_2569,,0.0,
credit_amount_2570,,0.0,
credit_amount_2576,,0.0,
credit_amount_2577,,0.0,
credit_amount_2578,,0.0,
credit_amount_2579,,0.0,
credit_amount_2580,,0.0,
credit_amount_2600,,0.0,
credit_amount_2603,,0.0,
credit_amount_2606,,0.0,
credit_amount_2611,,0.0006507106107919281,
credit_amount_2613,,0.0,
credit_amount_2622,,0.002786196747356062,
credit_amount_2625,,0.0,
credit_amount_2629,,0.0,
credit_amount_2631,,0.0011581237301075476,
credit_amount_2647,,0.0,
credit_amount_2659,,0.0,
credit_amount_2662,,0.0,
credit_amount_2670,,0.0,
credit_amount_2671,,0.0,
credit_amount_2675,,0.0,
credit_amount_2679,,0.0,
credit_amount_2684,,0.0,
credit_amount_2687,,0.0,
credit_amount_2697,,0.0,
credit_amount_2708,,0.001576161404159406,
credit_amount_2712,,0.0,
credit_amount_2718,,0.0,
credit_amount_2728,,0.0,
credit_amount_2743,,0.0,
credit_amount_2745,,0.0,
credit_amount_2746,,0.0,
credit_amount_2748,,0.0,
credit_amount_2751,,0.0,
credit_amount_2753,,0.0,
credit_amount_2759,,0.0,
credit_amount_276,,0.0,
credit_amount_2760,,0.0,
credit_amount_2762,,0.0,
credit_amount_2764,,0.0,
credit_amount_2767,,0.0022839774218711482,
credit_amount_2775,,0.0,
credit_amount_2779,,0.0,
credit_amount_2782,,0.0,
credit_amount_2788,,0.0,
credit_amount_2799,,0.0035362488740506427,
credit_amount_2812,,0.0,
credit_amount_2820,,0.0,
credit_amount_2825,,0.0015577276208941179,
credit_amount_2828,,0.004557384698425413,
credit_amount_2831,,0.0,
credit_amount_2835,,0.0,
credit_amount_2848,,0.0,
credit_amount_2859,,0.0,
credit_amount_2862,,0.0,
credit_amount_2864,,0.0,
credit_amount_2872,,0.00018925257443000432,
credit_amount_2892,,0.0,
credit_amount_2896,,0.0,
credit_amount_2899,,0.0,
credit_amount_2901,,0.0,
credit_amount_2910,,0.0,
credit_amount_2923,,0.0017583641522318373,
credit_amount_2924,,0.0,
credit_amount_2930,,0.0,
credit_amount_2957,,0.0,
credit_amount_2964,,0.0,
credit_amount_2969,,0.0,
credit_amount_2978,,0.0004933816266761049,
credit_amount_2991,,0.0,
credit_amount_2993,,0.0013096913330069323,
credit_amount_2996,,0.0,
credit_amount_3001,,0.0,
credit_amount_3016,,0.0,
credit_amount_3017,,0.004084192396338142,
credit_amount_3021,,0.0,
credit_amount_3029,,0.0,
credit_amount_3031,,0.0,
credit_amount_3049,,0.0,
credit_amount_3051,,0.0,
credit_amount_3059,,0.0,
credit_amount_3060,,0.0,
credit_amount_3062,,0.0,
credit_amount_3069,,0.0,
credit_amount_3074,,0.0,
credit_amount_3077,,0.0,
credit_amount_3079,,0.0,
credit_amount_3092,,0.0,
credit_amount_3104,,0.0,
credit_amount_3105,,0.0013363207436510175,
credit_amount_3108,,0.0,
credit_amount_3114,,0.0,
credit_amount_3123,,0.0023541714973003055,
credit_amount_3124,,0.0,
credit_amount_3148,,0.0,
credit_amount_3149,,0.0,
credit_amount_3160,,0.0,
credit_amount_3161,,0.0,
credit_amount_3181,,0.0,
credit_amount_3186,,0.0,
credit_amount_3190,,0.0035899011878077346,
credit_amount_3195,,0.0,
credit_amount_3213,,0.0,
credit_amount_3229,,0.0,
credit_amount_3234,,0.003003458327114169,
credit_amount_3235,,0.0,
credit_amount_3244,,0.0,
credit_amount_3249,,0.0,
credit_amount_3275,,0.0,
credit_amount_3331,,0.0,
credit_amount_3342,,0.0,
credit_amount_3343,,0.0,
credit_amount_3345,,0.0,
credit_amount_3349,,0.006956130972933369,
credit_amount_3357,,0.0,
credit_amount_3368,,0.0,
credit_amount_3378,,0.0,
credit_amount_338,,0.0,
credit_amount_3380,,0.0,
credit_amount_3384,,0.0,
credit_amount_3386,,0.0,
credit_amount_339,,0.0,
credit_amount_3394,,0.003607582781143265,
credit_amount_3398,,0.0,
credit_amount_3399,,0.0,
credit_amount_3414,,0.0,
credit_amount_3416,,0.0,
credit_amount_3422,,0.0,
credit_amount_343,,0.003289186350075796,
credit_amount_3430,,0.0,
credit_amount_3441,,0.0,
credit_amount_3446,,0.0,
credit_amount_3447,,0.0,
credit_amount_3448,,0.0,
credit_amount_3485,,0.0,
credit_amount_3488,,0.0,
credit_amount_3496,,0.0,
credit_amount_3499,,0.0,
credit_amount_3509,,0.0,
credit_amount_3512,,0.0,
credit_amount_3518,,0.0,
credit_amount_3527,,0.0007833614111385118,
credit_amount_3535,,0.0,
credit_amount_3552,,0.0,
credit_amount_3556,,0.0,
credit_amount_3565,,0.0,
credit_amount_3566,,0.0,
credit_amount_3568,,0.0,
credit_amount_3573,,0.0,
credit_amount_3577,,0.0,
credit_amount_3578,,0.0,
credit_amount_3590,,0.0,
credit_amount_3594,,0.0008214167522663678,
credit_amount_3595,,0.0027338064521087386,
credit_amount_3599,,0.0,
credit_amount_3609,,0.0037610476543591077,
credit_amount_3612,,0.0026700920181541143,
credit_amount_3617,,0.0,
credit_amount_362,,0.0,
credit_amount_3620,,0.0,
credit_amount_3621,,0.0,
credit_amount_3622,,0.0,
credit_amount_3632,,0.0011744934825241163,
credit_amount_3643,,0.0035814745741544756,
credit_amount_3650,,0.0,
credit_amount_3651,,0.0,
credit_amount_3652,,0.0,
credit_amount_3656,,0.0,
credit_amount_3660,,0.0,
credit_amount_3676,,0.0,
credit_amount_368,,0.0,
credit_amount_3711,,0.0,
credit_amount_3749,,0.0,
credit_amount_3757,,0.0,
credit_amount_3758,,0.0,
credit_amount_3763,,0.002082385438386972,
credit_amount_3777,,0.0,
credit_amount_3780,,0.0,
credit_amount_3804,,0.0,
credit_amount_3812,,0.00022859156304540072,
credit_amount_3832,,0.0,
credit_amount_3835,,0.0,
credit_amount_3844,,0.0,
credit_amount_385,,0.0,
credit_amount_3850,,0.0,
credit_amount_3857,,0.0,
credit_amount_3863,,0.0,
credit_amount_3868,,0.0,
credit_amount_3872,,0.0,
credit_amount_3878,,0.0,
credit_amount_3905,,0.0,
credit_amount_3913,,0.0,
credit_amount_3914,,0.0,
credit_amount_3915,,0.0,
credit_amount_392,,0.0,
credit_amount_3931,,0.0,
credit_amount_3939,,0.0,
credit_amount_3949,,0.0,
credit_amount_3959,,0.0,
credit_amount_3965,,0.0042975304838833335,
credit_amount_3966,,0.0,
credit_amount_3972,,0.0,
credit_amount_3973,,0.0,
credit_amount_3976,,0.0,
credit_amount_3979,,0.0,
credit_amount_3990,,0.0,
credit_amount_4006,,0.0,
credit_amount_4020,,0.0,
credit_amount_4042,,0.0,
credit_amount_4057,,0.0,
credit_amount_409,,0.0,
credit_amount_4110,,0.0,
credit_amount_4113,,0.0,
credit_amount_4139,,0.0,
credit_amount_4151,,0.0,
credit_amount_4153,,0.0,
credit_amount_4165,,0.0,
credit_amount_4169,,0.0,
credit_amount_4210,,0.0,
credit_amount_4221,,0.0,
credit_amount_4241,,0.0,
credit_amount_4249,,0.0,
credit_amount_426,,0.0,
credit_amount_4272,,0.0,
credit_amount_428,,0.0,
credit_amount_4280,,0.0,
credit_amount_4281,,0.0,
credit_amount_4297,,0.0,
credit_amount_4308,,0.0,
credit_amount_433,,0.0,
credit_amount_4351,,0.0,
credit_amount_4370,,0.0,
credit_amount_4380,,0.0,
credit_amount_4439,,0.0,
credit_amount_4454,,0.0,
credit_amount_4455,,0.0,
credit_amount_4463,,0.0,
credit_amount_4473,,0.0,
credit_amount_448,,0.0025500040383273376,
credit_amount_4526,,0.0017725042522936725,
credit_amount_4530,,0.0,
credit_amount_454,,0.0,
credit_amount_4576,,0.0,
credit_amount_458,,0.0,
credit_amount_4583,,0.0,
credit_amount_4591,,0.0,
credit_amount_4594,,0.0,
credit_amount_4605,,0.0,
credit_amount_4611,,0.0,
credit_amount_4623,,0.0,
credit_amount_4657,,0.0,
credit_amount_4675,,0.0,
credit_amount_4679,,0.0,
credit_amount_4686,,0.0,
credit_amount_4712,,0.0,
credit_amount_4716,,0.0,
credit_amount_4736,,0.0,
credit_amount_4746,,0.0,
credit_amount_4771,,0.0,
credit_amount_4788,,0.0,
credit_amount_4795,,0.0,
credit_amount_4796,,0.0,
credit_amount_4811,,0.0,
credit_amount_4817,,0.0,
credit_amount_484,,0.0,
credit_amount_4843,,0.0,
credit_amount_4844,,0.0,
credit_amount_4870,,0.0,
credit_amount_4933,,0.0,
credit_amount_5003,,0.0,
credit_amount_5045,,0.0,
credit_amount_5084,,0.0,
credit_amount_5096,,0.0,
credit_amount_5103,,0.0,
credit_amount_5117,,0.0,
credit_amount_5129,,0.0,
credit_amount_5150,,0.0,
credit_amount_5152,,0.0,
credit_amount_5179,,0.0,
credit_amount_518,,0.0,
credit_amount_5190,,0.0,
credit_amount_522,,0.0,
credit_amount_5234,,0.0,
credit_amount_5248,,0.0,
credit_amount_5293,,0.0,
credit_amount_5302,,0.0,
credit_amount_5324,,0.0,
credit_amount_5371,,0.002896786773074607,
credit_amount_5381,,0.0,
credit_amount_5433,,0.0,
credit_amount_5493,,0.0,
credit_amount_5507,,0.0,
credit_amount_5511,,0.0,
credit_amount_5595,,0.0,
credit_amount_571,,0.0,
credit_amount_5711,,0.0,
credit_amount_5742,,0.0,
credit_amount_5743,,0.0,
credit_amount_5771,,0.0009571628498974972,
credit_amount_5800,,0.0011251797768124835,
